body_length,observation_count,cap_degree,drift_schedule,schedule_beta,unique_permutations,sampled_permutations,seed_count,exhaustive_enumeration_used,exact_rational_arithmetic_used,executions,mean_output,std_dev,range,coefficient_of_variation,min_output,max_output,exact_min_output,exact_max_output,exact_range
30,9,8,exponential_decay,1/20,211915132,320,5,False,True,320,5.720349151723646e+21,6.550492594229232e+20,3.8063824192254913e+21,0.11451211142,3.6119409969759865e+21,7.418323416201478e+21,62994100454757921522611577088248004565068337323533560183005223259865883380626675229812786558884902112655947325751953810222920632574003902000721899249866668002674970637277607870855754357953754412680231205409873291323983347977067773228215137786678248105707459459677579349551535570229286280936501254733311336809545463614166969483546277745485838143888231265653/17440512042555031876606568437999319313069216010564342898413748513369807785431025844533859625387494168651912634305064162443647528088207708583924074193095345520781980755047395939498171483205181222374166304632408484245979391409204039646910002167922672100603469018423550161964021515900384108993591655069260079483635883533381640260545143750,129379358875829858075960435532506995631281015829586281831193251976949449152689701997232858713458803761913076118871131262871621042423964340930032565543894071116706582740508196349191782784910995279073818927156876727792527033485897886338224338276958539868796013368136101956078996262445084638943210395855654680794975962036147299899357088804755334665771967438739/17440512042555031876606568437999319313069216010564342898413748513369807785431025844533859625387494168651912634305064162443647528088207708583924074193095345520781980755047395939498171483205181222374166304632408484245979391409204039646910002167922672100603469018423550161964021515900384108993591655069260079483635883533381640260545143750,3154288422933735234570609321292848998074420376356727193853174864494215333503879222282801816277387196987827966803595949578408934239105743861700737572430681104349573624550657196966190548375083024753473742176120793520876095585979517401056758962304863473798990886614424873230536802408902583615593322246376449383514515165663/828684056284486061328778773371832325350241231705444342589090263851976465956216200107187792738892027674385006325237613643441877701885275501758702585599444088255067062580584403132470886163561382921064747029265025058291266022796757669562415599968490952465320227293309749648287352599887558476304821875
30,10,1,exponential_decay,1/20,847660528,320,5,False,True,320,4169.962274286167,455.41950690844,2540.0,0.109214299064,2845.687274286167,5385.687274286167,59890428445138942207549115145321898443631/21046033057220698868571661376716719522,113347352410479517333721135042182366029511/21046033057220698868571661376716719522,2540
30,10,2,exponential_decay,1/20,847660528,320,5,False,True,320,1619710.176920348,176895.5116587768,986594.9806660896,0.109214299064,1105331.0162819284,2091925.996948018,1713566241072790885000292402086781815631928602389145948568187944967462387389910811/1550274276059692528156882263921592304408453370717956100566865979960255679694,3243059060489039248755055250300382879931353973878340172230443299374379306238283091/1550274276059692528156882263921592304408453370717956100566865979960255679694,72673687020152881215465634064521689529883740/73661115700272446040000814818508518327
30,10,3,exponential_decay,1/20,847660528,320,5,False,True,320,650726011.3020958,71068585.20690764,396369070.0272018,0.109214299064,444071818.3059255,840440888.3331273,31947773417859150107499506727825955914536707509200237737915416365570614735328280943843551968443834234226720468081561815061171/71942807674073144031562839414029025218245430990733291057116425729558586782094885572431659776495063639766011673720940,60463677190777355597194059435835146759520804741236878310312922834289660811832136540544311956734880671792924702261466336686251/71942807674073144031562839414029025218245430990733291057116425729558586782094885572431659776495063639766011673720940,135493010466096665261938415832095433068115990496678555360723111879602347650184099108614/341835477871162202458592539194711103122063968243309320174993948581236377372527
30,10,4,exponential_decay,1/20,847660528,320,5,False,True,320,270114410952.55356,29500356059.200603,164531609326.59375,0.109214299064,184332876723.82327,348864486050.417,3230935803877861874938129062772902096033010986269308834977934574647649300748757849668339632100085326098276231175262796229873156174325923447194310578910336674543398573943/17527724089710873570379603464155446255114894698347140365437564391831380758101110279202681459300916289941354585213226569480539485458268897149592515220154859350,6114800456190497375960284502794472352159398402651741663336547041935356487549397939086614385780567633357387241709265845441079621324196325368441815982649259882995649645583/17527724089710873570379603464155446255114894698347140365437564391831380758101110279202681459300916289941354585213226569480539485458268897149592515220154859350,27405303835377263831079076775774247771886551643961529623948305887255614420938305730395055903372360387555656248387012276632806608924/166565585467397846719075863953330700636542734101295252119988804670360518047245183821572400297530196091968258527582406335
30,10,5,exponential_decay,1/20,847660528,320,5,False,True,320,115730204150626.28,12639393126815.232,70493376008518.27,0.109214299064,78977205916893.78,149470581925412.03,9443293111975440006774634704944541562187785655555797548318171008222193675475181793969948058333497179857609149819856077784832243500231078538275765142307846658755617395022232082579921199636982558258106881902921725483/119569855660789491660299992696287335949675745606707057053459931056501938628864930286726614586563666223044607121641506613516826304093619255049063236103077580505519024983357762554332148364072697492944500,17872175906355729074850898029600318082251300049879152550413295163425287352117646741027025523077629572681311545500737396811234434362284825375005803130652438822381338382289053940209438953556030170322158040127465156323/119569855660789491660299992696287335949675745606707057053459931056501938628864930286726614586563666223044607121641506613516826304093619255049063236103077580505519024983357762554332148364072697492944500,40049746056482684786575465983017995072050371180936043759202509153704593460154578768013637971665352893979943314844147460416998544077020266559323666055529709114612981840919768822/568134884781843400473499276885402557190166639304875034235110493414626460202710338034936115481050250164014096847808919409857466611901598897758316992088489533541225
30,10,6,exponential_decay,1/20,847660528,320,5,False,True,320,5.113060726296881e+16,5584193432928976.0,3.114458450830297e+16,0.109214299064,3.4892814093782624e+16,6.603739860208559e+16,896529185516768940285161338002393188848254417868619034956149686411419062202109373070025958741857035727601332347216039045173568385617777181242739022584742390521695463596301862717898550729686518020765682663414558208027318757609662906520433754468815683454843114051/25693805696128047213533728536620100587026452747898143967577111614615907616394796678772990267982643957761622652802834314070712008623090708928431237769688952866429345543369766397552427235023151851718024653232342822136102366716875929521475253572500,1696752088359745041774952620272010566542068968869995371498951686370188127948521390180078466637346194337415218394152468689038908609268787772314752306075743124214418522470520441293624675970607735364037235726871595695531798725843361207082155756759884763298688761531/25693805696128047213533728536620100587026452747898143967577111614615907616394796678772990267982643957761622652802834314070712008623090708928431237769688952866429345543369766397552427235023151851718024653232342822136102366716875929521475253572500,3802250527058005549897460814429328907939254655713009785794710112561464914517593957831508508086222604055768375278531645811101064152384351984671038517467802934215886271874133879690002215590628354507816227016682427342260970534/122083841768521505919830715117724951259851665577024474604773189471947656014021472662237613339899813946300675747525799700442670956343763623291283552907953812405042688863389105351477620366464416975908031348625
30,10,7,exponential_decay,1/20,847660528,320,5,False,True,320,2.3273382547700756e+19,2.5417861617896284e+18,1.4176241362106659e+19,0.109214299064,1.5882342378486661e+19,3.005858374059332e+19,105227915188455909623226499981119528123001952736213863604556935662839651457261687110497463027267273959077368489097829364275965042493005209814269408853147757263568000730544130529627317043341907931718997548339958611849628516748275789189100092461672996490329700322174342029983735240489555131269509861996541826821/6625465733001184689195362737336068302176530107943426493258056767276085351413888808669903261263403484454873388194757070782764498698316890366205109975563380629421796816129105229317863258092475929012827114101003189292621361876885824038840955925856545503112282181258772660713595577441620535000,199152116555847616568554644471857042564299498782496040521728093443460966913337887246514227608273669207729710403925524961612792645910701334051830144151220086572369538001019261976987302016434859936288207618057467061080215323085341380016241131704950091868200285935587242234476827630660169575039389994504020413901/6625465733001184689195362737336068302176530107943426493258056767276085351413888808669903261263403484454873388194757070782764498698316890366205109975563380629421796816129105229317863258092475929012827114101003189292621361876885824038840955925856545503112282181258772660713595577441620535000,223139916943082021885465031927107537420347990276716600011668063639531063166347890361195441383488661389932834637483598281074270327343623781443672260261827047675646522829250535228960869765979502070205582561708306385763087060024979604238301225472128739722169405399807730357/15740414630604338062926047137520803414136298404121533651418847368354666436803840826586017248968727625580730125690206263739576347769436008113797241990963663313610543484453300947101539843447793425113015430643629682834331671801613955095187990688605123375
30,10,8,exponential_decay,1/20,847660528,320,5,False,True,320,1.0904675887222834e+22,1.1909465335404078e+21,6.642236771383608e+21,0.109214299064,7.441625453985028e+21,1.4083862225368635e+22,64892879173204964417796299431937721746210304931076227831458876105372136663445332731999374546347469421827994528468464992860869175988439347337345772131259804835007535352541628937380256644316675016133032733856994198292106466393456247488363385128611955226025440426859608816839844611353138389127500758190348931541088063990585026476261135973518026030588917712869/8720256021277515938303284218999659656534608005282171449206874256684903892715512922266929812693747084325956317152532081221823764044103854291962037096547672760390990377523697969749085741602590611187083152316204242122989695704602019823455001083961336050301734509211775080982010757950192054496795827534630039741817941766690820130272571875,122814884373613794745484082331772706427441592186125510610461815171591240443149890845212294148372770165903810371059230567485059311069738126569180317918791651590761627953899465188523215382569104449488826632487762274326923083707096873820604590083040485174435946434304232690540959576625084009173256005260357609314367793487215803260377293272912496644031799746989/8720256021277515938303284218999659656534608005282171449206874256684903892715512922266929812693747084325956317152532081221823764044103854291962037096547672760390990377523697969749085741602590611187083152316204242122989695704602019823455001083961336050301734509211775080982010757950192054496795827534630039741817941766690820130272571875,1100863142102427273649267241155997161282543209968731506226367545071635777043221505950005263730603547530399195922135117736898796503553637986664052289970937229054251928813178499653990259147279173112491015111826599466898896355307518907692047359630708939566905867451298510199198548177046422390900200093965270339506450082984/165736811256897212265755754674366465070048246341088868517818052770395293191243240021437558547778405534877001265047522728688375540377055100351740517119888817651013412516116880626494177232712276584212949405853005011658253204559351533912483119993698190493064045458661949929657470519977511695260964375
50,0,1,exponential_decay,1/20,1,1,0,True,True,1,3684.697905163739,0.0,0.0,0.0,3684.697905163739,3684.697905163739,3082194139396209176172945962145163725698407347491519473151086017113/836484894752652430441500794069730266636922075096331275992120046,3082194139396209176172945962145163725698407347491519473151086017113/836484894752652430441500794069730266636922075096331275992120046,0
50,0,2,exponential_decay,1/20,1,1,0,True,True,1,574236.6183917688,0.0,0.0,0.0,574236.6183917688,574236.6183917688,29532106663530685442013854763777782167863243212304112687399159066351079644697701007201984707655419078246859151933586587375972225643745/51428462967477666996651768801603237205710604156569053460174478824012619096065770948309595219042278877038916440529292197115595526,29532106663530685442013854763777782167863243212304112687399159066351079644697701007201984707655419078246859151933586587375972225643745/51428462967477666996651768801603237205710604156569053460174478824012619096065770948309595219042278877038916440529292197115595526,0
50,0,3,exponential_decay,1/20,1,1,0,True,True,1,91421467.07630289,0.0,0.0,0.0,91421467.07630289,91421467.07630289,4046925493122737342919208051523561771601346619588208045177420847210307095496021157750170762686708936519918067461260234033498063717887896417572431161277916177548885103317342872213193381962478470430502023/44266687273187835313175063240793127289435233692149403323970542294970406267338583103975793266347787023201298392944238646311009784476327180359688365441465160074235374143498639475896949739117107684,4046925493122737342919208051523561771601346619588208045177420847210307095496021157750170762686708936519918067461260234033498063717887896417572431161277916177548885103317342872213193381962478470430502023/44266687273187835313175063240793127289435233692149403323970542294970406267338583103975793266347787023201298392944238646311009784476327180359688365441465160074235374143498639475896949739117107684,0
50,0,4,exponential_decay,1/20,1,1,0,True,True,1,14861718557.700209,0.0,0.0,0.0,14861718557.700209,14861718557.700209,22296674795040804952863123061190851971754132065785144126799836356465245987133520822318549733320480968824271656873763937793921069605087433075818706367676967081087756050113267090443761842853805193788925410773462012540313229613219045637701271273951666123062589834793256433362/1500275671920080105376188643545787053836406751637028125324094532537368846730392638140054158845698054319027662169104841912628240731141618556727068078084633721337557994814915271069962698054864897120851771772919275115108065966150744373278267143971648599225230231705,22296674795040804952863123061190851971754132065785144126799836356465245987133520822318549733320480968824271656873763937793921069605087433075818706367676967081087756050113267090443761842853805193788925410773462012540313229613219045637701271273951666123062589834793256433362/1500275671920080105376188643545787053836406751637028125324094532537368846730392638140054158845698054319027662169104841912628240731141618556727068078084633721337557994814915271069962698054864897120851771772919275115108065966150744373278267143971648599225230231705,0
50,0,5,exponential_decay,1/20,1,1,0,True,True,1,2465793727619.136,0.0,0.0,0.0,2465793727619.136,2465793727619.136,10531764539019968257144306553380477384881821943007868210427035625021228934036615816301668094092976055888642641146683060354319668688582988914336580358793184904408239768049818925577326019373005494861493461402170509798165369277320146310921972339926465015946396189825760466983558821532291541003092701934487748331928229729244460092083381446173040503/4271145806340007806515894311346772076670012084219839077162550656335463131125965512947067663360202653547407175748178978557627966062418214347083446741166207066313954470623852066815878730580860707520203992971202077774525565243070377056386122979899429902188604657573114325378944044710298149141287752261859611302114910253073054757684525,10531764539019968257144306553380477384881821943007868210427035625021228934036615816301668094092976055888642641146683060354319668688582988914336580358793184904408239768049818925577326019373005494861493461402170509798165369277320146310921972339926465015946396189825760466983558821532291541003092701934487748331928229729244460092083381446173040503/4271145806340007806515894311346772076670012084219839077162550656335463131125965512947067663360202653547407175748178978557627966062418214347083446741166207066313954470623852066815878730580860707520203992971202077774525565243070377056386122979899429902188604657573114325378944044710298149141287752261859611302114910253073054757684525,0
50,0,6,exponential_decay,1/20,1,1,0,True,True,1,417371034988695.2,0.0,0.0,0.0,417371034988695.2,417371034988695.2,3947258465229503139029329943675721687742285335129489205704969448613642787315155299529635989602379303533882902207499670240825626418626028461466644141397374054267413646688892492748406374323252494735212079977706338777603134498774181539487627966373338066264066898667984660918189858261270562350312760229246373423233279308468587961532378625163133057394671204953449999040940636019741351584726517861828641557251119574566223/9457432678183854725865646762928768745725798596887672357454224317652467015105123528563379729828576746898670154380104247686377754822851356033852703379060055693420301248243444536241664175630989820871949823816858125656040102220054039815734642481204932761589516437022975822588553551589356962852099878682024215354323917673629763285329383222782894287867136073155773567419384207822170957352048937445773085375,3947258465229503139029329943675721687742285335129489205704969448613642787315155299529635989602379303533882902207499670240825626418626028461466644141397374054267413646688892492748406374323252494735212079977706338777603134498774181539487627966373338066264066898667984660918189858261270562350312760229246373423233279308468587961532378625163133057394671204953449999040940636019741351584726517861828641557251119574566223/9457432678183854725865646762928768745725798596887672357454224317652467015105123528563379729828576746898670154380104247686377754822851356033852703379060055693420301248243444536241664175630989820871949823816858125656040102220054039815734642481204932761589516437022975822588553551589356962852099878682024215354323917673629763285329383222782894287867136073155773567419384207822170957352048937445773085375,0
50,0,7,exponential_decay,1/20,1,1,0,True,True,1,7.2041705061115976e+16,0.0,0.0,0.0,7.2041705061115976e+16,7.2041705061115976e+16,342159933472249409073897085363180821431510176573726856239144363042466184866855637886952147714656011426194396236701054680323235273977641612169113042070567859149472332255290649012891123778853957099622138820485175167488127596872920147097446019244930490089107657102457205498841051285670383101091625979751784744132142101234012090646131362034821089544489188542239368422007683547385740275918750166150313764860133845948393878263285745105997910537136886244714036144237587550758784136491636399522943/4749470229528589065910220989790197306646596103321236217378756524905985755229995992876836174046813476782723165257952028261047393209841578705981476636206374457201316362934528583824816775588544557015770874655551031582505843368011047220407856919997435277165941512439103887017341955888036796377774086327732407080806916392322211881345365975687731613066572182131210765443668873290574533727016460209742680915544383001916652927303304982908279492184211961991705806119624065131880750,342159933472249409073897085363180821431510176573726856239144363042466184866855637886952147714656011426194396236701054680323235273977641612169113042070567859149472332255290649012891123778853957099622138820485175167488127596872920147097446019244930490089107657102457205498841051285670383101091625979751784744132142101234012090646131362034821089544489188542239368422007683547385740275918750166150313764860133845948393878263285745105997910537136886244714036144237587550758784136491636399522943/4749470229528589065910220989790197306646596103321236217378756524905985755229995992876836174046813476782723165257952028261047393209841578705981476636206374457201316362934528583824816775588544557015770874655551031582505843368011047220407856919997435277165941512439103887017341955888036796377774086327732407080806916392322211881345365975687731613066572182131210765443668873290574533727016460209742680915544383001916652927303304982908279492184211961991705806119624065131880750,0
50,0,8,exponential_decay,1/20,1,1,0,True,True,1,1.2675553793970174e+19,0.0,0.0,0.0,1.2675553793970174e+19,1.2675553793970174e+19,113374475659553076365109408039977210447769290814125803500199348568504456934301340488978479078710427933157040528277320143155311216869166470239832496131890568121446421430343076134602426876679806706245092396499778540665538739355870986292325426659361955254781715027550448518581120622751805983081244858575949200533045184741281701539130405027784272048783977798699758150144805670935070153199273871407796188346482082560069020692971875939107176496461092371884479377074445275328747084806525703125708527914569014987612014610494883195671415156066438355873961504432900692812791/8944341012815227309113087339165440868301252196305403917886420246178714678318427814592361974542448343280538538169119951718676210910816443454151725246847946239560100806243815704090399500895266026414119233120402222348677137919765168841732455612052691363587096440914212298733917187161876119365005226041303336590773635481609804938852294783631497037706331307193945049138977868334398005229098556221663717965233292262544640931606551678527342371329424128342788864694500424912788828164228108924365835842695382041273486307038664448377231286416090062930625,113374475659553076365109408039977210447769290814125803500199348568504456934301340488978479078710427933157040528277320143155311216869166470239832496131890568121446421430343076134602426876679806706245092396499778540665538739355870986292325426659361955254781715027550448518581120622751805983081244858575949200533045184741281701539130405027784272048783977798699758150144805670935070153199273871407796188346482082560069020692971875939107176496461092371884479377074445275328747084806525703125708527914569014987612014610494883195671415156066438355873961504432900692812791/8944341012815227309113087339165440868301252196305403917886420246178714678318427814592361974542448343280538538169119951718676210910816443454151725246847946239560100806243815704090399500895266026414119233120402222348677137919765168841732455612052691363587096440914212298733917187161876119365005226041303336590773635481609804938852294783631497037706331307193945049138977868334398005229098556221663717965233292262544640931606551678527342371329424128342788864694500424912788828164228108924365835842695382041273486307038664448377231286416090062930625,0
50,1,1,exponential_decay,1/20,51,51,0,True,True,51,4501.364571830406,377.121819398807,1225.0,0.083779443629,3684.697905163739,4909.697905163739,3082194139396209176172945962145163725698407347491519473151086017113/836484894752652430441500794069730266636922075096331275992120046,4106888135468208403463784434880583302328636889484525286241433073463/836484894752652430441500794069730266636922075096331275992120046,1225
50,1,2,exponential_decay,1/20,51,51,0,True,True,51,926577.1273954074,77628.11621245457,252158.42061817754,0.083779443629,758471.5136499557,1010629.9342681332,39007024151633480055158060549677999766537718891198284093185369597822604051494250480899555831187364253473180107064976462338388051596395/51428462967477666996651768801603237205710604156569053460174478824012619096065770948309595219042278877038916440529292197115595526,51975144148333080573908720183794898394867376549221249130654728032846286455365641704410595472002624452713304724589378794753708023256645/51428462967477666996651768801603237205710604156569053460174478824012619096065770948309595219042278877038916440529292197115595526,316390064897686950801295407457172813463249027292744374721636925672875/1254727342128978645662251191104595399955383112644496913988180069
50,1,3,exponential_decay,1/20,51,51,0,True,True,51,194771348.7710371,16317835.234888542,53005016.242774524,0.083779443629,159434671.27585408,212439687.5186286,7057644733871735916690437428682844179121384652597951971698305980048282231521639835704095444100998505389225336331725935497821018087999257722048409505240246982052766431215849584839860618586176773108879763/44266687273187835313175063240793127289435233692149403323970542294970406267338583103975793266347787023201298392944238646311009784476327180359688365441465160074235374143498639475896949739117107684,9404001211800877364627603707343931593884943121238087268910956032377863741546337342004378484021112281063026215305915578308180548298793975417481554718829010721773053030026979943917251705621183813676403613/44266687273187835313175063240793127289435233692149403323970542294970406267338583103975793266347787023201298392944238646311009784476327180359688365441465160074235374143498639475896949739117107684,57245296813573716949754774929004739763210489136754450728288704753238153022118729915296644491355093702723737377691527571676128721605976275/1079997722317031006929687144833667981319922687287950122663664055304265001017381189914501499599887856417817245251115136139427506046
50,1,4,exponential_decay,1/20,51,51,0,True,True,51,41790662281.78284,3501198434.8511558,11372898257.464838,0.083779443629,34208730110.139614,45581628367.604454,51322525551522385351196393162097894597304534280790248449494539805073642643534413661983393719810038006434905881261283562257451901979267064478184452174214179938114461172286237108017224861168992085093214699624461902850856390011037739764235325889672817289250821990642597878417/1500275671920080105376188643545787053836406751637028125324094532537368846730392638140054158845698054319027662169104841912628240731141618556727068078084633721337557994814915271069962698054864897120851771772919275115108065966150744373278267143971648599225230231705,68385008126419153379483181960581650202771101809904635713675445974490888250080535586358583877560112351808496714308617237827975178023146514439046299968627756404008729414850734894182226722451540464124863915432441767833747605892613272251773980322361794358298474439343280765567/1500275671920080105376188643545787053836406751637028125324094532537368846730392638140054158845698054319027662169104841912628240731141618556727068078084633721337557994814915271069962698054864897120851771772919275115108065966150744373278267143971648599225230231705,166512955480397755891960415317493393548212074704993945528731581355794989998487451390611823091446307398715521806160943434141298981423348867239613844875306341062866605698673600950313873174620138758632540188090/14641206815606876529832652166892326850980703543678415149403256864061461872922236361639993622844530557923829443466306932267366486215545214903966926869764601694553349997962175006652916126212983366483
50,1,5,exponential_decay,1/20,51,51,0,True,True,51,9148635714079.398,766467610089.0852,2489706970166.6245,0.083779443629,7488831067301.649,9978538037468.273,63971778814988409341975374487242386648491398807663888672728084223281375237512907096711576611283056747107658295212035623839667679583620637711330800098148600111810237031895719507287777265510640304382614846117750636809400745773122297104321727114083529722885156557329575411355745169612750443306679846648498942461152432517213753106974456127634422881/8542291612680015613031788622693544153340024168439678154325101312670926262251931025894135326720405307094814351496357957115255932124836428694166893482332414132627908941247704133631757461161721415040407985942404155549051130486140754112772245959798859804377209315146228650757888089420596298282575504523719222604229820506146109515369050,85239581784273738260687914685613410889489428226278141404120830247188825692856846272715579908567733300873201501882746253352168167653156672191117904557840668613139378002207303147710572470359137692281352981576784138164899392273571791819488905460965001337272904346813507346848990726120967423443358005671895576779674385330443689443102024201518822831/8542291612680015613031788622693544153340024168439678154325101312670926262251931025894135326720405307094814351496357957115255932124836428694166893482332414132627908941247704133631757461161721415040407985942404155549051130486140754112772245959798859804377209315146228650757888089420596298282575504523719222604229820506146109515369050,20755272355270992870072528094707993647334673904962557107171778135444760063211706717119572361384084227741968674532816915824560064646744245479905539804273316396111287798610328683648504185555090897173450657212871801828668057748686979848344481385260466256879093186073133762836676937/8336431798591117113533329816726520343347377756146310481175863679497143733742099733089024939042005808629109107608847964571710082446661517672309626482685075735984274753988558195227354728011662287341724955033403244104609479347513226184558019212192862606454914305492003
50,1,6,exponential_decay,1/20,51,51,0,True,True,51,2042564437790826.5,171124912174298.84,555862871439517.25,0.083779443629,1671989190164481.8,2227852061603999.0,31625450409263456494710974838822438377255088168492664322287159526176645168300354690570870163888295653245606435930201007245856490650817870354847554366892207450966215131669884839170691967133232806228094944283899442657308924882854083733010045708882978827844344503007252511639756118766203573860222620437480489413780550361644677500812602768274694488863530955961983468702314456474561539134892009902430946797978313791468731/18914865356367709451731293525857537491451597193775344714908448635304934030210247057126759459657153493797340308760208495372755509645702712067705406758120111386840602496486889072483328351261979641743899647633716251312080204440108079631469284962409865523179032874045951645177107103178713925704199757364048430708647835347259526570658766445565788575734272146311547134838768415644341914704097874891546170750,42139521779145859313998335001166358836979329122483808603965907658376620499831102272959432443779510502234496063192268854072591652563855307667326955622070115147777887711949503240745172880494949742303758268689723500530338663732068476015480052566978093098313663780168576034922715657504437629218147707731256981123241684127629418583208746054386726582758819312072832553406098736720890886357917251340134916883624173663976181/18914865356367709451731293525857537491451597193775344714908448635304934030210247057126759459657153493797340308760208495372755509645702712067705406758120111386840602496486889072483328351261979641743899647633716251312080204440108079631469284962409865523179032874045951645177107103178713925704199757364048430708647835347259526570658766445565788575734272146311547134838768415644341914704097874891546170750,10260693836585767202626720650673654240808902346708495209569815635565678513976241061009288397416729464494801396379549843531532358738003102566689633437711575742382808056796274971650594694656953577038331214257102782774466461501064390486649427449733967339037593115632831186118462924427806885318315280749108411934684091924812722965809987512288263485742387/18459037945840245738200392034778479560952458225581300523681111426550604560100197753854637027510123828101184332148479909530356543728559038765225240125972113699195648431142163862364864697824363805760817616822941139725944587867501555562289546294529356151278711609099485491422720372428966540958817407725304868125480219131731128051760980145
50,1,7,exponential_decay,1/20,51,51,0,True,True,51,4.649046205126784e+17,3.894945044705856e+16,1.2651900352440237e+17,0.083779443629,3.8055861816307686e+17,5.070776216874792e+17,3614903655112142415446409529602508616708475944850105720655474194783721325710329506249162663167676934116245906341960889380493637948436541100109457551709761667218804370714352552647903680630547065436735700669295529528742015504639404901547775160927915481322715007574708905961421989690093052496209929887154631243171865038778248165278292379486721796552264942225217006522165611385524287987843613129041197980650398232449219619689080891184239193058093434532125978618070672310825703495107242953141781/9498940459057178131820441979580394613293192206642472434757513049811971510459991985753672348093626953565446330515904056522094786419683157411962953272412748914402632725869057167649633551177089114031541749311102063165011686736022094440815713839994870554331883024878207774034683911776073592755548172655464814161613832784644423762690731951375463226133144364262421530887337746581149067454032920419485361831088766003833305854606609965816558984368423923983411612239248130263761500,4816700136529685762437306330106889785758513445902071998569797698568303157461518279740944638603900959856386209458700824034409038071967549571165756696787089515771585297882453777830297219947300194124003686977675289833692988572836200053517118069492937646326454514710071182251337225569716680548640289946573414472250694541228938686371594228085731536702131864757662892892719868332913038259495650864552392225068879893742817618347009758611021858897239813481578276614597263902323723340373345315196731/9498940459057178131820441979580394613293192206642472434757513049811971510459991985753672348093626953565446330515904056522094786419683157411962953272412748914402632725869057167649633551177089114031541749311102063165011686736022094440815713839994870554331883024878207774034683911776073592755548172655464814161613832784644423762690731951375463226133144364262421530887337746581149067454032920419485361831088766003833305854606609965816558984368423923983411612239248130263761500,1172834510619207500935025651545414151361744546347470312173154895845868334247957758968549715126285515339048499044162138100337394807214274183148431528744943130593551642625953881888601021246562765895750763273178149363062208382950051041064863884283955141664352229607601122305695943358390665380784721599468590217117636405671279001838579722709726112022306608637645002313979752938184751755705284323278161951763174223539994936222237/9270026462016806224743027314429795367164995146083409495060277197587701965325884025951014652313428828940545362281745153139243937963942891047011326333549412604212850979580552017738188056326088278019108275376060981083990169004085981775715600582111571303169721360790873419202336195663914646721893751990032107188674319958749357567210484643892201922553389992842776315793057871012176694982190500193092632900749490
50,1,8,exponential_decay,1/20,51,51,0,True,True,51,1.0783343796103614e+20,9.034225436967455e+18,2.934575935682424e+19,0.083779443629,8.826959838981997e+19,1.176153577466442e+20,1579026778125591476118936925476268027465794053229616833979710065205596193303537606125555230556736619296476836033416486378634443129665507213260134456873528028502506571224887248131877440475318655385200136545354745942409435644912417023941056826953727731094878746872846805659914014381540962225248805622907107256387333705093151708953845793586850065321738290708815294587717606145067885683013735502359232356232188457461098242889750542540808002945973244531526905794948751318462243448606678188928254164825480283769914769464677998429636141672040098315866226850500909832804817/17888682025630454618226174678330881736602504392610807835772840492357429356636855629184723949084896686561077076338239903437352421821632886908303450493695892479120201612487631408180799001790532052828238466240804444697354275839530337683464911224105382727174192881828424597467834374323752238730010452082606673181547270963219609877704589567262994075412662614387890098277955736668796010458197112443327435930466584525089281863213103357054684742658848256685577729389000849825577656328456217848731671685390764082546972614077328896754462572832180125861250,2103983736060489964223159131125167945165257544946429955748757714276101680952635800298835945057582909558979802782797480808801869989943243926808548136327296350366328709695014107530034107371838342342112820108256214193406122925455475203805275708820679804435951302492306645288163281176752761094725872848429463912575048230007296159521112744413869835488623002219994735400758407032040833404720124813232877650642646857840162587226621940582244162411215737469449060518872567685691895844244697617709560779304150214848502882713195213501017864274367464861594854545381195162971967/17888682025630454618226174678330881736602504392610807835772840492357429356636855629184723949084896686561077076338239903437352421821632886908303450493695892479120201612487631408180799001790532052828238466240804444697354275839530337683464911224105382727174192881828424597467834374323752238730010452082606673181547270963219609877704589567262994075412662614387890098277955736668796010458197112443327435930466584525089281863213103357054684742658848256685577729389000849825577656328456217848731671685390764082546972614077328896754462572832180125861250,512306073761764138078322349694911995220218040639846702668650207736353477950041562426789574150165647376471073724567210695774362774244089538095420018129572263319191898504872033273463654490070204312184456473576162268341094780210806413288383667493192136905445617192487598055810321345570606746953877665029192512298901380755272967914293149527551718918424786486341414189575609084104977271931157627453313362842199216530160703555907836051754371697536006822919913933244538713642117511809029659574731424791609/17457584502499146119405699509160821149245402812953327740969517211912555196028523678053851545734688470607616815757850422915674727690136481291209889240266381114327318023259544011354766216198155372467400160456449561273429327664623557367523453969336600871617829007204650961664271969445858271310937171370660426342017547240319584080133041474005016331791120464052834016523328140167417869392137486943163263582870157146259723723347119665600618464078129032364058907031066487626261372660175
50,2,1,exponential_decay,1/20,1326,1326,0,True,True,1326,5318.031238497072,533.33079166061,2450.0,0.10028726191,3684.697905163739,6134.697905163739,3082194139396209176172945962145163725698407347491519473151086017113/836484894752652430441500794069730266636922075096331275992120046,5131582131540207630754622907616002878958866431477531099331780129813/836484894752652430441500794069730266636922075096331275992120046,2450
